Sleep_Stage,MeanP_Theta_O2,MedianF_Theta_O2,MeanF_Theta_O2,Spectral Edge_Theta_O2,PeakF_Theta_O2
NREM,0.00155,5.61951,10.61463,8.49171,5.61951
NREM,0.00139,5.61951,10.36488,8.61659,4.12098
NREM,0.00128,6.11902,9.99024,9.36585,6.11902
NREM,0.00127,5.24488,10.61463,8.86634,3.87122
NREM,0.00133,5.49463,11.23902,8.86634,4.12098
NREM,0.00187,5.49463,9.99024,8.49171,4.49561
NREM,0.00171,5.24488,10.24,8.86634,5.24488
NREM,0.00153,5.24488,9.99024,8.61659,4.12098
NREM,0.00199,5.49463,9.99024,8.24195,4.49561
NREM,0.00163,5.24488,9.74049,8.11707,4.99512
NREM,0.00172,5.24488,9.49073,8.11707,5.61951
NREM,0.00226,4.87024,9.24098,8.24195,4.62049
NREM,0.00186,5.49463,10.36488,8.24195,5.36976
NREM,0.00172,4.99512,10.11512,8.61659,4.37073
NREM,0.00195,5.36976,9.61561,7.9922,5.99415
NREM,0.00188,4.99512,9.86537,8.24195,4.87024
NREM,0.00185,5.36976,9.61561,8.36683,5.24488
NREM,0.00176,4.99512,9.49073,7.86732,4.37073
NREM,0.00214,4.74537,9.1161,7.74244,4.12098
NREM,0.00151,5.49463,9.36585,7.74244,5.74439
NREM,0.00225,5.12,9.99024,7.86732,5.24488
NREM,0.00195,5.36976,10.11512,8.24195,4.24585
NREM,0.00258,5.24488,9.1161,7.61756,5.61951
NREM,0.00277,5.49463,8.99122,7.49268,5.36976
NREM,0.00204,5.49463,9.1161,7.74244,6.2439
NREM,0.00258,5.24488,8.86634,7.74244,4.37073
NREM,0.00212,5.36976,8.99122,7.49268,6.61854
NREM,0.00268,5.49463,8.99122,7.61756,5.61951
NREM,0.00232,5.12,9.49073,7.74244,4.87024
NREM,0.00246,4.87024,9.24098,7.61756,4.24585
NREM,0.00176,4.87024,9.61561,8.36683,4.87024
NREM,0.00208,4.99512,9.49073,7.86732,5.86927
NREM,0.00222,5.24488,9.49073,7.9922,5.61951
NREM,0.00197,5.12,9.61561,7.74244,4.37073
NREM,0.0026,5.49463,9.24098,7.86732,5.74439
NREM,0.00232,5.36976,9.74049,7.74244,5.61951
NREM,0.00252,4.99512,9.1161,7.74244,4.87024
NREM,0.00281,5.12,8.74146,7.74244,5.24488
NREM,0.00271,5.36976,8.99122,7.61756,6.2439
NREM,0.00279,5.24488,9.36585,7.86732,5.24488
NREM,0.00217,5.36976,9.49073,7.9922,5.86927
NREM,0.00266,5.24488,9.36585,7.61756,6.11902
NREM,0.00236,5.12,9.1161,7.74244,5.61951
NREM,0.00239,5.24488,9.24098,7.74244,5.61951
NREM,0.00231,5.24488,9.61561,7.61756,5.74439
NREM,0.00203,5.24488,9.61561,7.74244,4.87024
NREM,0.00226,5.61951,9.36585,7.9922,5.86927
NREM,0.00278,5.49463,8.74146,7.3678,5.99415
NREM,0.00229,5.12,9.36585,8.11707,5.74439
NREM,0.00253,5.24488,9.36585,7.86732,4.87024
NREM,0.00262,4.99512,9.24098,8.11707,3.87122
NREM,0.00187,4.99512,9.74049,7.9922,6.11902
NREM,0.00195,3.9961,10.24,7.9922,2.99707
NREM,0.00187,5.49463,9.74049,7.9922,5.12
NREM,0.0015,5.49463,9.86537,8.74146,5.86927
NREM,0.00125,5.49463,9.36585,7.9922,6.36878
NREM,0.0015,5.49463,10.36488,8.74146,6.2439
NREM,0.00152,5.12,9.86537,8.36683,4.99512
NREM,0.00118,5.49463,9.99024,8.49171,6.36878
NREM,0.00156,5.12,9.99024,8.24195,4.24585
NREM,0.00183,5.49463,10.61463,9.49073,5.49463
NREM,0.0014,5.36976,9.61561,8.11707,5.74439
NREM,0.00138,5.61951,10.98927,9.61561,5.74439
REM,0.00066,5.99415,12.86244,10.86439,4.37073
REM,0.00062,5.99415,12.73756,11.11415,5.86927
REM,0.00061,5.99415,11.86341,10.36488,3.62146
REM,0.00062,5.49463,11.3639,10.48976,4.24585
REM,0.00083,6.49366,11.98829,10.98927,5.99415
REM,0.00067,5.61951,11.23902,10.11512,4.37073
REM,0.00065,6.36878,10.86439,10.11512,8.11707
REM,0.00104,8.49171,11.11415,10.61463,10.11512
REM,0.00129,7.9922,10.98927,10.61463,9.49073
REM,0.00075,7.49268,11.3639,10.61463,7.61756
REM,0.00067,5.99415,11.48878,10.73951,5.49463
REM,0.00067,6.2439,11.86341,11.23902,4.12098
REM,0.0007,7.11805,11.23902,10.48976,7.9922
REM,0.00057,5.86927,11.98829,10.48976,5.12
REM,0.0015,7.86732,10.48976,9.99024,8.49171
NREM,0.00084,5.86927,11.3639,9.99024,4.87024
REM,0.00051,5.24488,11.73854,9.86537,5.49463
REM,0.00056,5.74439,11.86341,9.99024,4.99512
REM,0.00064,6.61854,11.61366,10.98927,4.87024
REM,0.00064,6.61854,11.11415,10.24,5.36976
REM,0.00042,5.61951,11.86341,10.48976,5.12
REM,0.00042,5.49463,11.3639,9.99024,4.74537
REM,0.00046,5.24488,10.98927,9.24098,4.74537
REM,0.00144,8.86634,10.61463,10.11512,9.24098
REM,0.00045,5.12,12.23805,10.48976,5.24488
REM,0.00059,6.99317,11.73854,10.61463,8.36683
REM,0.00059,5.99415,11.3639,10.36488,5.12
REM,0.00056,6.2439,11.11415,10.11512,8.99122
REM,0.00037,5.24488,10.98927,9.36585,4.99512
REM,0.0005,5.49463,12.11317,10.98927,4.62049
REM,0.00044,5.24488,10.98927,9.24098,4.49561
REM,0.00042,5.24488,10.86439,9.24098,4.87024
REM,0.00052,5.74439,12.4878,10.98927,5.49463
REM,0.00093,6.49366,10.98927,10.11512,7.9922
REM,0.00042,5.61951,11.3639,10.11512,4.87024
REM,0.00039,6.2439,10.61463,9.36585,4.99512
REM,0.00053,5.36976,11.3639,9.74049,5.24488
REM,0.00064,5.49463,11.11415,9.99024,4.99512
REM,0.0009,7.9922,10.73951,10.11512,8.74146
REM,0.00048,5.61951,10.86439,9.36585,4.87024
REM,0.00032,5.12,11.3639,9.74049,4.37073
REM,0.00045,5.36976,11.3639,9.74049,5.49463
NREM,0.01085,3.12195,9.61561,8.36683,3.24683
NREM,0.00059,7.86732,11.61366,10.73951,9.61561
NREM,0.00123,8.74146,10.11512,9.61561,9.49073
NREM,0.00053,5.74439,11.61366,9.99024,6.11902
NREM,0.00072,5.36976,12.36293,10.36488,4.12098
NREM,0.00075,6.61854,11.48878,9.74049,7.24293
NREM,0.00077,5.86927,10.48976,9.24098,3.24683
NREM,0.00104,5.49463,10.61463,8.86634,5.61951
NREM,0.00067,5.61951,13.36195,11.48878,4.74537
NREM,0.00095,7.9922,11.23902,10.73951,8.24195
NREM,0.00067,5.12,10.36488,8.99122,6.2439
NREM,0.00087,5.99415,12.86244,10.86439,4.74537
NREM,0.00102,5.49463,12.61268,10.11512,4.24585
NREM,0.001,5.61951,10.86439,8.99122,5.36976
NREM,0.00092,5.12,12.4878,9.49073,3.74634
NREM,0.00081,5.12,11.73854,9.61561,4.49561
NREM,0.00057,6.49366,13.1122,11.23902,3.74634
NREM,0.00059,5.49463,10.24,8.86634,3.62146
NREM,0.00034,5.74439,13.23707,11.48878,4.49561
NREM,0.0006,5.99415,11.98829,10.24,5.24488
NREM,0.00069,5.74439,11.98829,9.99024,4.37073
REM,0.00058,5.49463,11.3639,9.36585,5.61951
REM,0.00058,5.36976,11.11415,9.36585,4.74537
REM,0.00058,4.99512,12.23805,10.36488,4.62049
NREM,0.00099,7.86732,10.61463,9.74049,8.36683
NREM,0.0016,8.86634,10.24,9.74049,8.99122
REM,0.00044,5.61951,11.3639,9.61561,3.87122
REM,0.0004,5.36976,11.73854,9.86537,5.36976
REM,0.00086,5.74439,11.61366,10.48976,8.61659
REM,0.0007,7.11805,9.99024,8.74146,7.86732
REM,0.00085,8.61659,10.86439,10.24,9.49073
REM,0.00064,5.24488,10.86439,9.36585,6.36878
REM,0.00067,5.49463,11.23902,9.36585,5.49463
REM,0.00074,7.74244,10.86439,10.11512,9.1161
REM,0.0006,5.74439,11.11415,9.99024,5.49463
REM,0.00048,5.61951,11.73854,10.73951,5.49463
REM,0.00138,8.36683,9.86537,9.36585,8.74146
REM,0.00072,5.61951,9.61561,8.49171,5.99415
REM,0.00043,5.36976,10.73951,9.49073,5.49463
REM,0.00052,6.86829,11.3639,10.61463,9.1161
REM,0.00079,6.86829,10.48976,9.24098,8.11707
REM,0.00055,5.24488,10.73951,9.61561,5.24488
REM,0.00059,6.74341,11.23902,9.86537,8.49171
REM,0.00068,6.2439,10.61463,9.36585,6.49366
REM,0.00059,5.24488,10.86439,9.1161,5.24488
REM,0.00046,5.24488,11.98829,10.24,4.87024
REM,0.00051,6.36878,11.3639,10.36488,8.36683
REM,0.00057,5.99415,11.23902,9.86537,4.49561
REM,0.00062,5.61951,11.11415,9.61561,5.12
NREM,0.00092,7.74244,10.24,9.49073,8.74146
REM,0.00044,5.24488,10.98927,9.49073,3.9961
REM,0.00047,5.61951,11.23902,10.11512,4.99512
NREM,0.00432,3.74634,9.99024,9.36585,2.74732
NREM,0.00088,7.9922,9.74049,8.99122,8.36683
NREM,0.00074,5.61951,10.73951,9.36585,5.12
NREM,0.00105,5.36976,11.11415,8.86634,4.99512
NREM,0.00093,5.49463,10.61463,8.86634,4.99512
NREM,0.0009,5.24488,11.3639,8.99122,4.99512
NREM,0.00096,5.61951,12.4878,9.36585,5.74439
NREM,0.00094,4.74537,10.48976,8.99122,3.62146
NREM,0.00112,5.36976,10.36488,9.36585,3.74634
NREM,0.00124,5.61951,10.48976,8.99122,6.86829
NREM,0.00136,4.99512,10.36488,8.74146,3.24683
NREM,0.00158,5.36976,10.36488,9.49073,4.87024
NREM,0.0009,5.36976,11.3639,9.74049,4.24585
NREM,0.00118,5.49463,10.73951,9.1161,5.61951
NREM,0.00126,5.74439,10.73951,8.99122,3.87122
NREM,0.00163,4.99512,9.99024,8.36683,4.74537
NREM,0.00157,5.49463,10.48976,8.61659,6.49366
NREM,0.0011,5.36976,10.61463,8.61659,4.62049
NREM,0.00139,5.36976,9.99024,8.86634,4.87024
NREM,0.0011,5.61951,10.48976,8.99122,5.61951
NREM,0.00115,5.86927,10.73951,9.36585,4.74537
NREM,0.002,5.24488,11.11415,9.1161,4.24585
NREM,0.00127,4.99512,11.11415,8.99122,3.24683
NREM,0.0141,3.62146,9.86537,7.3678,3.62146
NREM,0.00093,5.24488,9.99024,8.61659,3.37171
NREM,0.00126,5.24488,10.73951,8.74146,4.87024
NREM,0.00116,5.49463,10.48976,8.74146,4.24585
NREM,0.00114,5.24488,10.73951,8.74146,3.9961
NREM,0.00102,5.49463,10.36488,8.86634,5.61951
NREM,0.00147,5.61951,10.36488,8.86634,6.61854
NREM,0.00146,4.99512,10.61463,8.11707,3.9961
NREM,0.00132,5.49463,9.99024,8.61659,3.62146
NREM,0.00183,5.61951,9.86537,8.24195,5.61951
NREM,0.00137,5.36976,10.98927,8.61659,3.74634
NREM,0.00189,5.49463,10.11512,8.24195,5.99415
NREM,0.00154,5.24488,9.24098,7.86732,5.99415
NREM,0.00173,5.36976,9.24098,8.11707,3.74634
NREM,0.00165,5.36976,9.99024,7.9922,4.74537
NREM,0.00171,5.24488,9.61561,7.9922,5.36976
NREM,0.00154,5.36976,9.61561,8.11707,5.36976
NREM,0.00167,5.36976,9.24098,7.74244,6.11902
NREM,0.00202,5.12,9.1161,7.74244,6.11902
NREM,0.00171,5.12,9.36585,8.11707,4.87024
NREM,0.00182,4.49561,9.24098,7.86732,4.37073
NREM,0.00171,5.24488,9.49073,8.24195,5.49463
NREM,0.00213,5.24488,9.74049,7.86732,5.74439
NREM,0.00189,5.36976,9.1161,7.61756,5.36976
NREM,0.00159,5.24488,9.49073,7.86732,3.87122
NREM,0.00186,5.24488,9.74049,8.24195,6.2439
NREM,0.00201,5.12,9.1161,7.74244,4.74537
NREM,0.00208,4.99512,9.1161,7.74244,5.86927
NREM,0.00207,5.49463,9.1161,7.61756,5.99415
NREM,0.00176,4.87024,9.24098,7.3678,6.36878
NREM,0.00236,5.24488,9.49073,7.61756,5.12
NREM,0.00203,5.49463,9.1161,7.74244,5.99415
NREM,0.00181,5.61951,9.49073,7.86732,5.99415
NREM,0.00204,5.36976,9.36585,7.9922,5.24488
NREM,0.00217,5.36976,9.24098,7.9922,5.49463
NREM,0.00191,5.12,9.24098,7.49268,6.36878
NREM,0.00181,4.87024,9.24098,7.74244,4.74537
NREM,0.00198,5.24488,9.24098,8.11707,6.86829
NREM,0.00217,5.61951,9.36585,7.9922,5.74439
NREM,0.00199,5.36976,9.24098,7.86732,6.74341
NREM,0.00227,4.99512,9.36585,7.9922,4.49561
NREM,0.00217,5.24488,9.74049,8.11707,5.12
NREM,0.00205,4.74537,8.99122,7.74244,4.62049
NREM,0.00222,5.36976,9.24098,7.86732,5.99415
NREM,0.00242,5.12,9.36585,7.74244,5.12
NREM,0.00225,5.49463,8.99122,7.3678,5.99415
NREM,0.00219,5.12,8.99122,7.49268,5.24488
NREM,0.00181,5.24488,8.99122,7.49268,5.36976
NREM,0.00216,5.12,9.24098,7.86732,5.86927
NREM,0.00189,5.61951,9.49073,7.86732,6.49366
NREM,0.0023,5.24488,9.24098,7.61756,6.11902
NREM,0.00191,5.24488,9.1161,7.61756,5.36976
NREM,0.00238,5.12,8.99122,7.74244,5.86927
NREM,0.00232,5.61951,8.86634,7.61756,6.2439
NREM,0.00183,5.36976,8.99122,7.49268,6.36878
NREM,0.00244,4.99512,9.1161,7.61756,4.87024
NREM,0.0024,5.12,9.1161,7.61756,4.99512
NREM,0.00201,5.12,9.36585,7.74244,5.36976
NREM,0.00231,5.12,9.36585,7.74244,4.99512
NREM,0.00168,5.12,9.36585,7.86732,5.12
NREM,0.00198,5.36976,9.1161,7.61756,6.11902
NREM,0.00211,5.61951,8.86634,7.74244,6.11902
NREM,0.00219,4.99512,8.99122,7.49268,4.24585
NREM,0.00216,5.24488,8.99122,7.49268,5.36976
NREM,0.00234,5.36976,9.24098,7.9922,4.24585
NREM,0.0025,5.86927,8.86634,7.61756,6.11902
NREM,0.00209,4.99512,9.1161,7.61756,3.87122
NREM,0.00281,5.49463,8.86634,7.24293,5.74439
NREM,0.00215,4.99512,9.36585,7.74244,4.99512
NREM,0.00225,5.12,9.61561,7.61756,4.99512
NREM,0.00251,4.99512,8.99122,7.74244,4.62049
NREM,0.00211,5.24488,9.1161,7.61756,5.49463
NREM,0.00216,5.36976,9.24098,7.61756,6.2439
NREM,0.002,5.24488,9.36585,7.9922,5.86927
NREM,0.00218,5.49463,9.49073,7.74244,6.2439
NREM,0.00219,5.36976,9.24098,7.9922,6.61854
NREM,0.00242,5.24488,9.24098,7.74244,4.87024
NREM,0.00201,5.36976,9.86537,7.9922,5.49463
NREM,0.00179,5.12,8.99122,7.74244,4.24585
NREM,0.00205,5.24488,8.86634,7.86732,4.62049
NREM,0.00176,4.99512,8.99122,7.74244,3.87122
NREM,0.00242,5.49463,9.24098,7.74244,5.36976
NREM,0.00211,4.74537,8.86634,7.3678,4.49561
NREM,0.00248,5.12,9.1161,7.61756,5.24488
NREM,0.00208,5.12,9.1161,7.61756,4.87024
NREM,0.00244,5.74439,8.99122,7.9922,6.49366
NREM,0.00241,5.74439,9.61561,8.11707,5.99415
NREM,0.00193,5.61951,9.49073,7.61756,6.49366
NREM,0.00225,5.36976,9.1161,7.61756,6.74341
NREM,0.00176,5.24488,9.49073,7.74244,6.2439
NREM,0.00264,5.49463,8.74146,7.3678,4.99512
NREM,0.00212,5.24488,9.1161,7.61756,5.36976
NREM,0.00229,5.12,9.1161,7.74244,4.12098
NREM,0.00247,5.61951,8.99122,7.61756,5.74439
NREM,0.00318,5.74439,8.99122,7.74244,6.36878
NREM,0.00195,5.12,9.61561,7.86732,5.74439
NREM,0.00217,4.87024,9.36585,7.3678,4.87024
NREM,0.00211,4.87024,9.36585,7.86732,4.87024
NREM,0.00231,5.49463,9.1161,7.74244,4.99512
NREM,0.00265,5.74439,9.36585,7.74244,6.11902
NREM,0.00241,5.12,8.99122,7.49268,5.74439
NREM,0.00228,5.12,9.1161,7.86732,6.49366
NREM,0.00202,5.49463,9.1161,7.74244,5.61951
NREM,0.00251,5.49463,9.1161,7.61756,6.86829
NREM,0.00224,5.61951,9.1161,7.74244,6.11902
NREM,0.00219,5.24488,8.74146,7.49268,5.36976
NREM,0.00275,5.36976,9.24098,7.9922,4.74537
NREM,0.00245,5.49463,8.99122,7.74244,5.99415
NREM,0.00205,4.99512,9.36585,7.74244,5.12
NREM,0.00207,5.49463,9.49073,7.61756,5.12
NREM,0.00241,5.24488,9.49073,7.9922,5.74439
NREM,0.00191,5.36976,9.24098,7.61756,5.49463
NREM,0.00242,4.99512,9.24098,7.86732,4.99512
NREM,0.00229,5.36976,9.24098,7.9922,6.36878
NREM,0.0023,5.49463,8.86634,7.74244,5.99415
NREM,0.00224,5.36976,9.24098,7.86732,4.99512
NREM,0.00216,5.36976,9.24098,7.49268,5.74439
NREM,0.00221,5.36976,9.1161,7.74244,5.86927
NREM,0.00214,5.12,8.86634,7.74244,5.61951
NREM,0.00213,4.74537,9.24098,7.74244,4.12098
NREM,0.00207,4.99512,9.49073,7.74244,5.49463
NREM,0.00236,5.12,9.36585,7.86732,5.86927
NREM,0.002,4.99512,9.24098,7.61756,6.61854
NREM,0.00202,3.9961,9.61561,8.49171,1.99805
NREM,0.00117,5.24488,10.11512,8.61659,3.37171
NREM,0.00146,5.49463,10.36488,8.86634,4.62049
NREM,0.00118,5.24488,9.86537,8.24195,4.87024
NREM,0.00109,5.24488,9.99024,8.36683,5.74439
NREM,0.0014,5.99415,10.61463,9.49073,7.24293
NREM,0.00088,7.11805,10.98927,10.36488,7.49268
NREM,0.00136,6.61854,11.11415,10.11512,6.11902
NREM,0.00269,8.99122,10.48976,10.11512,9.74049
NREM,0.00084,5.86927,10.11512,8.61659,5.74439
NREM,0.00105,5.99415,10.24,8.74146,6.99317
NREM,0.00159,5.99415,9.99024,8.49171,5.36976
NREM,0.0016,5.74439,9.86537,8.11707,6.61854
NREM,0.00139,5.74439,9.99024,8.24195,5.99415
NREM,0.00093,5.99415,10.73951,9.24098,4.12098
NREM,0.00111,7.11805,11.61366,10.73951,5.36976
NREM,0.00088,5.74439,12.23805,10.61463,4.87024
REM,0.00071,5.12,11.11415,9.49073,4.24585
REM,0.00065,5.49463,11.23902,10.11512,3.74634
REM,0.00061,5.49463,11.61366,10.61463,5.61951
REM,0.0005,5.24488,11.23902,10.11512,5.24488
REM,0.00073,5.99415,11.48878,10.48976,5.49463
REM,0.00067,5.74439,11.61366,10.11512,3.37171
REM,0.00068,5.86927,11.73854,10.48976,5.12
REM,0.00061,6.11902,11.23902,10.48976,4.37073
REM,0.00059,5.99415,10.98927,9.36585,4.74537
REM,0.00061,5.24488,11.3639,9.36585,4.99512
REM,0.00067,5.36976,11.61366,10.24,3.9961
REM,0.00081,6.11902,11.23902,9.99024,4.49561
REM,0.00068,6.36878,11.11415,10.11512,9.86537
REM,0.00074,5.24488,10.86439,9.49073,3.9961
REM,0.0006,5.74439,11.48878,10.61463,5.36976
REM,0.00058,6.74341,10.48976,9.61561,4.62049
REM,0.00072,6.49366,11.23902,10.11512,4.87024
REM,0.00078,6.2439,11.11415,10.24,5.24488
REM,0.00086,6.74341,10.86439,9.49073,7.49268
NREM,0.0007,6.49366,11.3639,9.99024,6.61854
NREM,0.00149,7.24293,10.11512,9.61561,8.86634
NREM,0.00068,6.11902,10.98927,10.24,4.99512
NREM,0.00063,6.74341,11.98829,10.73951,6.86829
NREM,0.0006,6.36878,11.98829,10.61463,4.74537
REM,0.00055,5.36976,11.48878,10.11512,4.87024
REM,0.00061,6.36878,11.3639,9.99024,6.61854
REM,0.00108,5.24488,10.73951,8.99122,4.62049
REM,0.00083,6.99317,10.86439,10.11512,8.11707
REM,0.00075,6.61854,11.23902,10.36488,8.11707
REM,0.00075,6.36878,10.36488,9.36585,7.9922
REM,0.00067,6.2439,11.73854,10.24,5.99415
NREM,0.00155,8.61659,10.73951,10.48976,8.86634
NREM,0.00218,8.24195,10.11512,9.74049,8.99122
NREM,0.00069,5.49463,11.23902,9.74049,4.74537
NREM,0.00084,7.3678,10.86439,10.36488,9.1161
NREM,0.0008,5.61951,10.98927,9.74049,4.12098
REM,0.0005,5.36976,11.3639,9.86537,4.12098
REM,0.00127,5.24488,11.11415,9.74049,4.99512
REM,0.00068,5.99415,10.86439,9.24098,7.9922
REM,0.00072,5.24488,9.99024,8.49171,5.24488
REM,0.00054,6.49366,11.73854,10.73951,4.87024
NREM,0.00071,5.99415,10.86439,10.11512,4.62049
NREM,0.00096,5.86927,11.11415,9.74049,5.99415
NREM,0.00094,5.61951,10.98927,9.74049,5.61951
NREM,0.00086,6.61854,10.61463,9.49073,4.12098
NREM,0.00094,5.99415,10.98927,9.61561,4.74537
NREM,0.00071,6.2439,11.61366,9.99024,7.61756
NREM,0.0008,6.49366,12.11317,10.36488,7.86732
NREM,0.00076,6.99317,10.73951,9.74049,8.36683
NREM,0.00169,8.49171,9.74049,9.24098,9.1161
NREM,0.00084,5.49463,11.23902,9.61561,5.24488
NREM,0.00121,5.36976,10.24,8.74146,5.12
NREM,0.00078,5.36976,11.86341,9.99024,5.12
NREM,0.00147,7.61756,9.74049,9.36585,8.74146
NREM,0.00091,5.74439,10.86439,9.36585,6.61854
NREM,0.00087,5.49463,10.98927,8.99122,5.12
NREM,0.00085,5.99415,13.1122,10.86439,5.99415
REM,0.00108,6.61854,10.48976,9.36585,9.1161
REM,0.00072,6.11902,12.4878,10.11512,4.99512
REM,0.00063,6.11902,12.36293,10.73951,5.12
REM,0.00073,5.24488,10.73951,9.36585,4.99512
NREM,0.00084,6.36878,10.98927,9.86537,4.62049
NREM,0.00088,6.11902,10.24,8.99122,6.61854
NREM,0.00066,5.49463,11.11415,9.36585,5.36976
NREM,0.00073,5.61951,11.73854,9.74049,5.61951
NREM,0.00079,5.61951,10.98927,9.36585,5.24488
NREM,0.0009,6.11902,10.86439,9.49073,6.74341
NREM,0.00125,7.24293,10.48976,9.74049,9.49073
NREM,0.00103,5.36976,12.36293,9.36585,4.24585
NREM,0.00156,6.49366,10.24,9.36585,5.86927
NREM,0.0011,5.99415,11.3639,9.49073,6.2439
NREM,0.00091,5.74439,12.36293,9.74049,4.87024
NREM,0.00111,5.61951,10.98927,9.49073,3.12195
NREM,0.00092,5.24488,10.36488,8.74146,3.62146
NREM,0.00098,5.61951,11.48878,9.61561,3.62146
NREM,0.00129,5.12,10.48976,8.36683,4.12098
NREM,0.00094,5.74439,10.73951,9.1161,4.99512
NREM,0.00119,5.36976,10.73951,8.86634,3.87122
NREM,0.00106,5.49463,11.61366,9.1161,5.24488
NREM,0.00103,5.12,10.98927,8.99122,4.62049
NREM,0.00118,5.74439,11.23902,8.99122,6.11902
NREM,0.00119,6.36878,10.86439,9.99024,6.49366
NREM,0.00118,5.74439,10.48976,8.99122,5.86927
NREM,0.001,5.49463,11.11415,8.99122,4.87024
NREM,0.0012,5.24488,10.36488,8.86634,5.12
NREM,0.00091,6.11902,11.98829,9.49073,3.37171
NREM,0.00101,5.61951,10.24,8.36683,6.2439
NREM,0.00113,5.49463,10.36488,8.74146,4.62049
NREM,0.00127,5.74439,10.24,8.61659,5.86927
NREM,0.00133,5.86927,10.86439,8.61659,6.99317
NREM,0.0011,5.49463,12.23805,9.86537,4.74537
NREM,0.001,5.74439,11.11415,8.99122,5.86927
NREM,0.00101,5.86927,10.61463,8.74146,5.99415
NREM,0.00096,4.87024,10.11512,8.49171,3.87122
NREM,0.00119,6.11902,10.24,8.74146,7.3678
NREM,0.00113,5.49463,10.61463,8.99122,3.74634
NREM,0.00118,5.61951,10.36488,8.61659,6.74341
NREM,0.00124,5.49463,10.61463,8.61659,3.74634
NREM,0.00142,5.86927,9.99024,8.49171,6.2439
NREM,0.0011,5.36976,10.61463,8.74146,3.9961
NREM,0.0012,5.86927,10.86439,8.86634,4.12098
NREM,0.00131,5.61951,10.48976,9.61561,5.61951
NREM,0.00137,5.24488,9.61561,8.24195,3.9961
NREM,0.00124,5.24488,9.99024,8.61659,4.12098
NREM,0.00105,5.36976,10.36488,8.74146,3.87122
NREM,0.00122,5.99415,9.86537,8.36683,6.61854
NREM,0.00154,5.24488,9.99024,8.61659,4.74537
NREM,0.00127,5.99415,10.11512,8.99122,6.2439
NREM,0.00145,5.49463,9.74049,8.11707,3.87122
NREM,0.0012,5.36976,9.99024,8.61659,4.99512
NREM,0.0013,5.86927,10.11512,8.86634,5.61951
NREM,0.00145,5.61951,11.11415,8.86634,5.99415
NREM,0.00138,4.99512,9.99024,8.36683,3.49659
NREM,0.00127,5.36976,10.24,8.61659,4.49561
NREM,0.00178,5.36976,10.11512,8.99122,5.49463
NREM,0.00145,6.2439,10.61463,9.86537,5.12
NREM,0.00123,5.24488,12.11317,9.36585,4.87024
NREM,0.00103,5.36976,11.61366,8.99122,3.87122
NREM,0.00126,5.36976,10.24,8.49171,5.36976
NREM,0.00126,5.61951,10.61463,8.61659,3.9961
NREM,0.00104,5.74439,10.11512,8.74146,3.9961
NREM,0.00128,5.36976,10.86439,8.49171,4.24585
NREM,0.00134,5.36976,9.86537,8.24195,4.37073
NREM,0.00128,5.61951,10.73951,8.61659,5.99415
NREM,0.00128,5.49463,10.24,8.61659,3.24683
NREM,0.00138,5.61951,9.61561,8.11707,5.49463
NREM,0.00135,5.49463,9.49073,8.24195,5.74439
NREM,0.00139,5.49463,10.48976,9.24098,3.87122
NREM,0.00143,5.74439,9.99024,8.61659,6.61854
NREM,0.00157,5.24488,10.24,8.36683,3.87122
NREM,0.00117,5.36976,10.86439,8.61659,3.74634
NREM,0.00146,5.36976,10.24,8.49171,4.37073
NREM,0.00108,5.74439,10.48976,8.74146,5.74439
NREM,0.00174,5.74439,9.36585,8.36683,5.74439
NREM,0.00127,5.36976,10.24,8.24195,7.49268
NREM,0.00171,5.24488,10.11512,8.49171,5.36976
NREM,0.00158,5.74439,9.99024,8.61659,6.36878
NREM,0.00117,5.12,10.11512,8.49171,3.87122
NREM,0.00148,5.36976,9.36585,7.86732,5.86927
NREM,0.00141,5.36976,9.99024,8.49171,4.74537
NREM,0.00163,5.24488,9.86537,8.11707,5.36976
NREM,0.00177,5.61951,10.11512,8.24195,6.2439
NREM,0.00173,5.49463,10.11512,8.49171,4.24585
NREM,0.00149,5.36976,9.86537,8.24195,6.61854
NREM,0.00167,5.36976,9.61561,8.11707,5.86927
NREM,0.00142,5.49463,10.86439,8.74146,3.74634
NREM,0.00141,5.24488,9.49073,8.11707,5.74439
NREM,0.00153,5.49463,9.61561,8.24195,5.24488
NREM,0.00168,5.86927,10.36488,8.36683,5.86927
NREM,0.00136,5.12,9.86537,8.61659,3.49659
NREM,0.00156,5.24488,9.86537,8.11707,6.86829
NREM,0.00167,5.74439,10.48976,8.74146,6.36878
NREM,0.00164,5.36976,9.61561,8.24195,6.36878
NREM,0.00169,5.61951,9.61561,8.36683,5.99415
NREM,0.00161,5.61951,9.61561,8.24195,4.62049
NREM,0.00136,5.49463,9.49073,7.9922,5.74439
NREM,0.00192,5.36976,9.36585,7.9922,5.99415
NREM,0.00163,5.74439,10.11512,8.36683,6.74341
NREM,0.00182,5.74439,9.99024,8.49171,4.37073
NREM,0.00155,4.99512,9.36585,8.24195,4.99512
NREM,0.00149,5.36976,9.74049,8.11707,6.49366
NREM,0.0021,5.49463,9.36585,7.9922,6.74341
NREM,0.00148,5.24488,9.61561,7.86732,5.61951
NREM,0.00186,5.61951,9.61561,8.74146,4.24585
NREM,0.00161,5.36976,9.61561,7.9922,6.2439
NREM,0.00182,5.61951,9.1161,7.86732,6.36878
NREM,0.00191,5.24488,9.61561,8.36683,5.36976
