Sleep_Stage,MeanP_Theta_C4,MedianF_Theta_C4,MeanF_Theta_C4,Spectral Edge_Theta_C4,PeakF_Theta_C4
NREM,0.00165,6.11902,11.23902,10.48976,4.62049
NREM,0.00187,6.2439,10.98927,10.11512,9.74049
NREM,0.00151,5.49463,10.98927,10.24,4.49561
NREM,0.00206,6.61854,10.73951,10.36488,10.24
NREM,0.00169,6.36878,10.86439,10.36488,9.74049
NREM,0.00164,5.36976,10.86439,10.24,2.99707
NREM,0.00159,6.2439,10.86439,10.24,3.49659
NREM,0.00168,6.11902,10.86439,10.24,10.11512
NREM,0.00193,5.61951,10.73951,10.11512,2.99707
NREM,0.00176,5.61951,10.86439,10.36488,10.24
NREM,0.00197,5.24488,10.73951,10.11512,3.9961
NREM,0.00166,5.86927,10.98927,10.36488,10.11512
NREM,0.00153,5.99415,11.11415,10.36488,9.49073
NREM,0.00155,5.61951,10.86439,10.11512,9.74049
NREM,0.0018,6.11902,10.98927,10.36488,10.11512
NREM,0.00167,5.49463,11.3639,10.48976,10.24
NREM,0.00183,5.74439,10.98927,10.11512,2.8722
NREM,0.00168,5.61951,10.86439,10.36488,3.24683
NREM,0.00179,5.61951,11.11415,10.11512,3.24683
NREM,0.0017,5.24488,10.73951,9.99024,4.37073
NREM,0.00333,6.86829,12.61268,11.23902,8.49171
NREM,0.00221,6.49366,11.61366,10.73951,4.99512
NREM,0.00225,6.36878,11.23902,10.11512,7.3678
NREM,0.00097,5.99415,11.48878,10.61463,4.24585
NREM,0.00202,6.36878,11.98829,10.61463,4.24585
NREM,0.00087,5.74439,12.86244,10.98927,4.62049
NREM,0.00416,6.49366,12.36293,11.48878,6.49366
NREM,0.00122,6.11902,11.61366,9.86537,4.74537
NREM,0.00107,5.86927,12.23805,10.48976,3.24683
NREM,0.00161,5.36976,12.11317,10.24,4.12098
NREM,0.0014,5.61951,11.73854,10.24,4.99512
NREM,0.0011,6.36878,11.86341,10.61463,5.61951
NREM,0.00144,5.61951,11.98829,10.61463,2.99707
NREM,0.00165,7.49268,11.3639,10.86439,8.74146
NREM,0.00198,5.74439,11.48878,10.61463,3.62146
NREM,0.0013,5.36976,11.86341,9.86537,3.49659
NREM,0.00112,5.49463,12.11317,10.48976,4.74537
NREM,0.00137,6.11902,11.98829,10.73951,5.74439
NREM,0.00104,5.99415,11.3639,10.11512,3.37171
NREM,0.00166,4.99512,11.98829,10.11512,3.74634
NREM,0.00133,5.61951,12.36293,10.86439,5.12
NREM,0.00353,5.99415,13.23707,11.23902,6.11902
NREM,0.00148,5.86927,12.23805,10.36488,5.86927
NREM,0.00148,6.86829,12.11317,10.73951,8.11707
NREM,0.00106,5.86927,12.11317,10.73951,5.74439
NREM,0.00142,6.36878,11.61366,10.36488,5.86927
NREM,0.00237,6.11902,12.36293,10.98927,5.12
NREM,0.002,6.36878,11.73854,10.61463,6.99317
NREM,0.00112,5.49463,11.86341,10.86439,3.62146
NREM,0.00168,5.49463,12.11317,10.61463,3.12195
NREM,0.00135,5.74439,11.48878,10.86439,5.12
NREM,0.00137,5.86927,12.73756,10.86439,4.37073
NREM,0.00116,6.61854,12.61268,11.11415,4.62049
NREM,0.00218,5.74439,11.73854,10.48976,4.37073
NREM,0.00127,6.2439,12.4878,11.23902,7.61756
NREM,0.00159,6.49366,12.36293,11.11415,5.61951
NREM,0.00256,4.87024,11.48878,9.49073,4.37073
NREM,0.00244,4.62049,11.48878,8.99122,3.62146
NREM,0.00194,5.12,10.73951,8.86634,3.74634
NREM,0.00154,5.86927,10.98927,9.1161,4.37073
NREM,0.00146,4.74537,11.11415,8.74146,3.9961
REM,0.00122,5.36976,10.73951,8.99122,3.9961
REM,0.00108,5.49463,10.98927,8.86634,4.49561
REM,0.00103,5.86927,11.11415,9.1161,5.49463
REM,0.00105,5.86927,10.73951,9.24098,7.86732
REM,0.00077,5.74439,10.86439,9.24098,6.86829
REM,0.00076,5.36976,10.24,8.74146,4.37073
REM,0.00075,5.36976,10.61463,9.1161,4.24585
REM,0.00146,6.11902,12.23805,10.11512,3.74634
REM,0.00096,6.2439,11.48878,9.86537,4.62049
REM,0.0018,4.99512,10.48976,8.24195,3.74634
REM,0.0008,5.86927,11.48878,9.36585,5.99415
REM,0.0009,5.74439,10.48976,8.99122,6.86829
REM,0.00087,5.24488,10.61463,8.99122,5.61951
REM,0.00118,5.61951,10.48976,8.49171,7.86732
REM,0.00076,4.99512,11.73854,9.74049,4.49561
REM,0.00084,5.86927,11.86341,10.48976,4.24585
REM,0.00068,5.99415,10.48976,8.99122,6.11902
REM,0.00077,5.24488,10.48976,9.1161,3.87122
REM,0.00119,5.99415,10.86439,8.86634,3.74634
REM,0.00113,5.99415,10.61463,8.99122,4.74537
REM,0.00073,5.61951,10.98927,8.99122,4.62049
REM,0.00115,5.36976,11.11415,8.99122,4.74537
REM,0.00083,5.74439,12.4878,9.74049,4.37073
NREM,0.00094,5.74439,11.61366,9.61561,4.62049
NREM,0.00145,5.61951,11.23902,9.36585,3.87122
REM,0.00121,4.99512,10.36488,8.49171,3.9961
REM,0.00117,4.62049,10.73951,8.24195,3.87122
NREM,0.00139,6.11902,11.61366,8.99122,6.11902
NREM,0.00118,4.99512,11.61366,9.74049,4.24585
REM,0.0009,5.36976,10.48976,8.74146,3.9961
REM,0.00135,6.11902,10.86439,9.24098,3.87122
REM,0.00078,5.49463,11.11415,9.74049,5.12
REM,0.00081,4.74537,10.98927,8.61659,4.12098
REM,0.001,4.74537,10.36488,8.11707,3.9961
REM,0.00099,5.24488,10.86439,9.24098,4.12098
REM,0.00076,5.99415,11.61366,9.74049,6.86829
REM,0.00102,5.24488,10.61463,8.49171,3.62146
REM,0.0008,4.99512,10.36488,8.86634,4.62049
REM,0.00072,5.12,10.86439,8.74146,4.49561
REM,0.00111,5.49463,11.61366,9.24098,3.87122
REM,0.00095,5.61951,10.73951,8.61659,3.9961
REM,0.00077,5.12,10.86439,8.86634,4.12098
REM,0.00104,5.99415,10.11512,8.24195,4.62049
REM,0.00093,5.74439,11.23902,9.1161,7.24293
REM,0.00077,5.61951,10.98927,8.74146,6.61854
REM,0.00064,6.11902,11.3639,9.36585,6.61854
REM,0.00065,4.99512,10.48976,8.49171,4.24585
REM,0.00079,5.86927,10.73951,8.86634,7.3678
NREM,0.00083,5.24488,11.73854,9.61561,4.12098
NREM,0.00081,5.74439,11.11415,8.86634,5.86927
NREM,0.00119,4.87024,10.48976,8.86634,4.12098
REM,0.00076,5.61951,11.3639,9.36585,4.62049
REM,0.00066,5.49463,11.73854,9.61561,4.74537
REM,0.00071,5.74439,12.98732,10.36488,4.87024
NREM,0.00063,5.74439,12.36293,10.48976,4.62049
NREM,0.00124,5.61951,11.61366,9.61561,6.36878
NREM,0.00112,5.12,11.48878,10.11512,4.49561
NREM,0.0008,5.99415,11.98829,10.36488,3.37171
NREM,0.00086,5.36976,12.11317,10.48976,4.99512
NREM,0.00093,5.99415,11.86341,10.24,6.61854
NREM,0.00079,5.99415,11.48878,10.36488,3.37171
NREM,0.00115,6.74341,12.4878,10.98927,6.86829
NREM,0.00277,7.3678,11.48878,10.86439,10.36488
NREM,0.00116,6.36878,12.61268,11.23902,3.9961
NREM,0.00117,6.36878,12.98732,11.11415,4.49561
NREM,0.0011,5.99415,12.86244,10.73951,5.36976
NREM,0.00108,6.11902,12.61268,11.11415,4.62049
NREM,0.00142,5.99415,11.73854,10.36488,4.49561
NREM,0.0011,5.86927,11.73854,10.48976,5.74439
NREM,0.00119,5.86927,12.23805,10.86439,4.99512
NREM,0.00121,5.99415,11.73854,10.73951,4.37073
NREM,0.00106,6.49366,12.23805,10.61463,7.24293
NREM,0.00106,6.36878,12.61268,11.3639,5.24488
NREM,0.00132,7.11805,12.61268,11.86341,5.86927
NREM,0.00108,5.36976,12.23805,10.73951,4.37073
NREM,0.00151,5.74439,11.73854,10.61463,4.12098
NREM,0.00186,6.74341,12.4878,11.61366,5.12
NREM,0.00111,6.49366,12.73756,11.61366,4.24585
NREM,0.00157,6.49366,12.11317,10.98927,7.24293
NREM,0.00112,6.61854,12.73756,11.61366,8.99122
NREM,0.00154,6.74341,12.36293,10.98927,8.86634
NREM,0.00178,5.86927,12.36293,11.23902,4.62049
NREM,0.00128,6.2439,11.86341,10.73951,4.62049
NREM,0.00119,6.36878,11.48878,10.48976,6.11902
NREM,0.0014,6.11902,12.11317,11.23902,5.61951
NREM,0.00276,6.49366,12.11317,11.11415,3.74634
NREM,0.00289,6.11902,11.61366,10.86439,3.74634
NREM,0.0009,6.49366,12.4878,10.61463,3.37171
NREM,0.00243,6.86829,11.73854,10.86439,4.37073
NREM,0.00131,5.74439,12.73756,11.61366,3.62146
NREM,0.00158,6.36878,12.4878,11.48878,3.9961
NREM,0.00193,6.49366,11.73854,10.61463,3.62146
NREM,0.00138,7.24293,12.36293,10.98927,8.61659
NREM,0.00142,5.86927,11.86341,10.61463,5.12
NREM,0.00089,5.61951,12.73756,11.48878,5.61951
NREM,0.00098,6.36878,12.86244,11.73854,3.24683
NREM,0.00116,6.36878,12.4878,11.3639,5.74439
NREM,0.00123,5.86927,11.98829,10.61463,4.49561
NREM,0.0013,6.11902,11.11415,9.99024,4.87024
NREM,0.00263,6.49366,13.23707,11.48878,2.99707
NREM,0.0012,6.99317,12.86244,11.48878,5.74439
NREM,0.00105,7.49268,11.23902,9.86537,9.1161
NREM,0.00086,6.61854,11.61366,9.99024,7.74244
NREM,0.00082,5.99415,12.4878,11.11415,5.86927
NREM,0.00065,6.2439,12.11317,10.86439,5.12
NREM,0.00118,5.24488,12.23805,9.86537,4.74537
NREM,0.00084,5.74439,12.23805,10.98927,4.12098
NREM,0.00082,5.36976,13.23707,10.73951,4.62049
NREM,0.00066,6.49366,13.61171,12.11317,6.61854
NREM,0.00082,6.36878,13.36195,12.11317,4.12098
NREM,0.00065,5.86927,13.86146,11.86341,4.37073
NREM,0.00114,5.99415,12.4878,10.73951,4.62049
NREM,0.00074,6.2439,12.36293,11.3639,4.49561
NREM,0.00065,6.36878,12.11317,10.61463,5.24488
NREM,0.00129,7.49268,12.86244,11.61366,8.86634
NREM,0.00056,5.99415,11.98829,10.36488,5.99415
NREM,0.00097,5.49463,11.86341,10.36488,4.37073
NREM,0.00087,6.74341,12.86244,10.98927,7.49268
NREM,0.00074,5.61951,12.98732,10.86439,4.62049
NREM,0.00099,5.49463,12.23805,10.98927,3.24683
NREM,0.00063,6.11902,13.1122,11.23902,3.49659
NREM,0.00087,6.36878,12.4878,11.73854,5.49463
NREM,0.00074,5.61951,12.98732,10.98927,5.74439
NREM,0.00102,6.11902,12.61268,11.48878,4.37073
NREM,0.00084,5.99415,12.86244,11.23902,3.9961
NREM,0.00082,6.11902,12.73756,11.73854,4.49561
NREM,0.00095,6.36878,12.86244,11.48878,3.12195
NREM,0.00089,6.2439,12.23805,11.23902,3.74634
NREM,0.001,6.99317,12.73756,10.98927,6.11902
NREM,0.00117,6.49366,12.73756,11.3639,5.49463
NREM,0.00104,6.11902,13.23707,12.61268,3.49659
NREM,0.00088,5.86927,12.23805,10.98927,4.49561
NREM,0.00086,6.49366,12.23805,10.86439,3.37171
NREM,0.00114,6.99317,12.86244,11.3639,8.24195
NREM,0.00115,6.74341,12.61268,11.61366,3.62146
NREM,0.00124,6.2439,12.61268,11.11415,3.74634
NREM,0.00103,6.36878,11.48878,10.73951,3.49659
NREM,0.0012,6.11902,12.36293,11.11415,2.8722
NREM,0.00123,6.49366,12.23805,11.11415,5.61951
NREM,0.00115,6.74341,12.4878,10.98927,4.62049
NREM,0.00115,6.36878,11.98829,10.73951,3.49659
NREM,0.00128,6.61854,12.36293,10.98927,4.99512
NREM,0.00154,6.49366,11.73854,11.23902,4.74537
NREM,0.0012,5.74439,11.61366,10.48976,5.61951
NREM,0.0013,5.86927,12.61268,11.86341,3.74634
NREM,0.00125,6.49366,11.73854,10.24,7.9922
NREM,0.00158,6.11902,12.4878,10.98927,4.87024
NREM,0.00125,5.86927,11.23902,10.36488,3.12195
NREM,0.00135,6.2439,12.61268,11.23902,3.37171
NREM,0.00119,5.99415,11.86341,10.73951,5.49463
NREM,0.00144,5.12,11.98829,9.99024,2.99707
NREM,0.00124,5.12,10.98927,10.11512,4.62049
NREM,0.00138,6.11902,11.61366,10.61463,3.49659
NREM,0.00111,6.2439,11.48878,10.36488,5.86927
NREM,0.00135,5.49463,11.48878,10.36488,3.9961
NREM,0.00139,5.74439,11.48878,10.48976,5.61951
NREM,0.00125,5.99415,11.73854,10.61463,5.12
NREM,0.00132,6.11902,11.48878,10.48976,3.37171
NREM,0.00134,6.11902,11.86341,10.86439,3.87122
NREM,0.00139,6.36878,11.11415,10.36488,10.24
NREM,0.00119,5.74439,11.3639,10.36488,3.49659
NREM,0.00145,5.61951,10.86439,9.86537,3.49659
NREM,0.00145,6.61854,11.3639,10.48976,7.49268
NREM,0.0014,5.61951,11.3639,10.48976,3.49659
NREM,0.00121,5.61951,11.3639,10.48976,3.49659
NREM,0.00132,5.74439,11.11415,10.48976,3.9961
NREM,0.00144,6.2439,11.11415,10.24,4.37073
NREM,0.00158,5.49463,10.86439,10.11512,3.24683
NREM,0.00144,6.2439,11.48878,10.61463,3.49659
NREM,0.00128,5.61951,11.23902,10.24,2.99707
NREM,0.00352,5.24488,13.86146,10.73951,3.62146
NREM,0.00276,7.86732,13.73659,12.73756,10.86439
NREM,0.00115,6.36878,11.86341,10.48976,4.12098
NREM,0.0008,6.86829,11.86341,10.36488,8.49171
NREM,0.00098,5.86927,12.98732,11.23902,5.36976
NREM,0.00197,6.36878,12.61268,11.11415,3.62146
NREM,0.00096,5.99415,12.36293,10.48976,3.74634
NREM,0.00136,5.36976,11.86341,10.61463,5.36976
NREM,0.00078,5.99415,11.73854,10.11512,4.87024
NREM,0.00112,5.99415,12.4878,10.98927,4.74537
NREM,0.00111,5.49463,13.23707,10.98927,3.24683
NREM,0.00112,5.99415,11.61366,9.74049,3.87122
NREM,0.001,5.61951,11.98829,10.48976,6.11902
REM,0.00079,5.12,10.73951,8.99122,5.12
REM,0.00059,5.74439,11.61366,9.61561,4.12098
REM,0.00068,5.99415,11.48878,9.86537,5.99415
REM,0.0006,6.11902,11.23902,9.86537,6.11902
REM,0.00061,5.99415,11.48878,9.74049,7.61756
REM,0.00058,6.11902,12.11317,10.36488,5.99415
REM,0.0006,6.36878,12.61268,10.36488,5.74439
REM,0.00075,6.74341,11.48878,9.99024,6.74341
REM,0.00054,5.61951,11.11415,9.61561,4.87024
REM,0.00049,5.61951,11.11415,8.99122,4.87024
REM,0.00063,4.87024,10.73951,8.86634,3.87122
REM,0.00071,5.86927,11.73854,9.61561,7.11805
REM,0.00076,6.49366,11.48878,10.24,5.12
REM,0.00074,5.86927,11.23902,9.1161,4.49561
REM,0.00068,4.87024,10.98927,8.99122,4.87024
REM,0.00047,5.36976,11.23902,9.1161,5.36976
REM,0.00062,5.99415,11.48878,10.11512,5.74439
REM,0.0005,5.86927,12.11317,10.11512,7.11805
REM,0.00078,5.99415,11.73854,9.99024,6.86829
REM,0.00056,5.86927,11.48878,9.74049,5.24488
REM,0.00063,5.24488,11.48878,9.1161,4.49561
REM,0.00066,5.99415,11.3639,9.36585,6.86829
REM,0.0004,5.74439,11.98829,9.99024,4.87024
REM,0.00045,5.24488,12.23805,9.61561,4.74537
REM,0.00047,5.61951,11.73854,10.11512,4.99512
REM,0.00054,5.49463,12.36293,10.11512,4.49561
REM,0.00051,5.49463,11.98829,9.1161,7.3678
REM,0.00045,5.61951,11.86341,9.74049,4.37073
REM,0.00054,5.99415,11.86341,9.99024,4.62049
REM,0.00067,6.49366,10.98927,9.36585,6.99317
REM,0.00054,5.49463,11.23902,9.1161,5.61951
REM,0.00052,5.74439,11.48878,9.49073,6.11902
REM,0.00057,5.74439,11.23902,9.61561,4.49561
REM,0.00055,4.99512,10.86439,9.36585,4.49561
REM,0.00055,6.11902,11.98829,10.24,6.36878
REM,0.00057,5.74439,12.23805,10.24,5.74439
REM,0.00069,5.74439,11.3639,9.61561,4.49561
REM,0.00072,5.36976,10.98927,9.24098,4.99512
REM,0.00052,5.99415,11.3639,9.49073,5.36976
REM,0.00045,5.74439,11.73854,9.86537,4.87024
REM,0.00052,5.74439,11.23902,9.49073,5.74439
REM,0.00053,5.86927,11.3639,9.36585,6.49366
REM,0.00069,6.49366,11.48878,9.61561,5.61951
REM,0.0006,5.99415,10.98927,9.36585,4.62049
REM,0.00046,5.86927,12.11317,10.61463,4.62049
REM,0.00068,5.86927,11.48878,9.49073,5.99415
REM,0.00055,6.61854,11.86341,10.36488,6.86829
REM,0.00066,6.11902,10.86439,9.61561,5.99415
REM,0.0006,5.61951,11.48878,9.24098,4.62049
REM,0.00052,5.24488,11.73854,8.99122,3.9961
REM,0.00052,5.49463,11.23902,9.1161,4.74537
REM,0.00058,5.36976,11.61366,9.1161,5.36976
REM,0.00058,5.36976,11.11415,9.1161,5.49463
REM,0.00068,5.86927,11.23902,9.86537,4.62049
REM,0.00067,6.11902,10.86439,8.99122,6.74341
REM,0.00065,5.99415,10.73951,8.86634,5.61951
REM,0.00055,5.49463,11.3639,9.86537,4.49561
REM,0.00049,5.99415,11.3639,9.36585,6.2439
REM,0.00066,5.86927,10.86439,9.1161,4.74537
REM,0.00066,5.74439,11.3639,9.49073,4.49561
REM,0.00045,5.49463,11.23902,9.49073,4.37073
REM,0.00065,5.36976,10.86439,8.61659,5.74439
REM,0.00059,5.99415,11.23902,9.1161,6.99317
REM,0.00057,5.99415,11.73854,10.36488,5.36976
REM,0.00076,6.86829,10.48976,9.24098,7.9922
REM,0.00066,5.74439,11.23902,8.86634,6.86829
REM,0.00063,5.36976,10.98927,8.61659,4.49561
REM,0.00058,5.61951,11.86341,9.61561,5.12
REM,0.00079,5.61951,10.61463,8.49171,5.74439
REM,0.0006,4.87024,10.98927,8.86634,4.62049
REM,0.00054,5.36976,12.11317,9.86537,4.87024
REM,0.00078,5.49463,10.36488,8.61659,6.86829
REM,0.00051,5.74439,11.23902,9.24098,4.62049
REM,0.00056,5.74439,10.86439,8.99122,5.99415
REM,0.00061,5.86927,11.3639,9.99024,4.37073
REM,0.00061,5.36976,10.73951,9.36585,4.24585
REM,0.00058,5.61951,11.48878,9.61561,6.86829
REM,0.00062,5.49463,11.61366,9.49073,4.62049
REM,0.00061,5.61951,12.86244,10.61463,4.49561
REM,0.00054,5.36976,10.98927,8.74146,4.62049
REM,0.0006,5.36976,11.73854,9.1161,6.86829
REM,0.00064,5.24488,11.48878,8.99122,4.62049
NREM,0.00054,5.74439,12.4878,10.11512,4.62049
NREM,0.00073,5.86927,11.48878,9.61561,4.37073
NREM,0.00069,5.74439,11.73854,9.49073,5.74439
NREM,0.00069,5.74439,11.23902,9.49073,4.62049
NREM,0.00054,5.24488,11.23902,9.36585,4.62049
NREM,0.00062,5.99415,11.48878,9.99024,6.99317
NREM,0.00065,5.74439,11.86341,9.24098,6.2439
NREM,0.00071,5.36976,12.98732,10.73951,5.99415
NREM,0.00093,5.24488,11.98829,10.11512,4.12098
NREM,0.00159,6.99317,13.73659,11.86341,6.99317
NREM,0.00065,6.2439,12.4878,10.86439,6.36878
NREM,0.00087,6.86829,11.98829,10.86439,4.99512
NREM,0.00113,6.11902,11.98829,10.86439,8.86634
NREM,0.00251,6.99317,13.36195,11.73854,8.86634
NREM,0.00071,6.86829,11.98829,10.48976,6.11902
NREM,0.00074,6.2439,13.23707,11.23902,4.49561
NREM,0.00095,5.86927,13.1122,11.23902,5.12
NREM,0.00135,6.11902,11.98829,10.73951,4.12098
NREM,0.00075,5.86927,12.61268,10.86439,3.74634
NREM,0.00125,6.99317,12.98732,11.73854,4.62049
NREM,0.00096,5.74439,13.36195,12.36293,4.49561
NREM,0.00087,6.49366,13.1122,11.48878,5.61951
NREM,0.00088,6.36878,12.61268,11.23902,4.49561
NREM,0.00105,6.49366,12.73756,11.48878,3.74634
NREM,0.00045,5.61951,10.98927,10.24,5.49463
NREM,0.00063,6.11902,11.98829,9.86537,6.74341
NREM,0.00052,5.36976,10.86439,8.61659,6.36878
NREM,0.00042,5.86927,12.23805,9.99024,4.37073
NREM,0.00047,4.99512,11.3639,8.99122,4.24585
NREM,0.00044,5.24488,10.61463,8.49171,5.12
NREM,0.00041,5.49463,11.11415,9.36585,5.12
NREM,0.00043,6.2439,11.23902,10.24,6.11902
NREM,0.00042,5.12,11.23902,8.86634,4.37073
NREM,0.00038,5.24488,11.48878,9.24098,3.74634
NREM,0.00051,6.49366,12.36293,10.36488,6.36878
NREM,0.00047,5.86927,11.48878,10.11512,3.9961
NREM,0.00056,5.99415,13.36195,10.98927,5.86927
NREM,0.00054,5.12,11.73854,9.24098,4.99512
NREM,0.0005,5.24488,11.73854,9.99024,4.62049
NREM,0.00051,4.99512,11.61366,9.1161,4.99512
NREM,0.00044,5.36976,11.73854,8.99122,5.99415
NREM,0.00048,5.49463,11.11415,8.74146,3.49659
NREM,0.0007,4.74537,10.61463,8.36683,4.37073
NREM,0.00059,5.36976,12.23805,9.36585,3.37171
NREM,0.00106,4.37073,11.11415,7.86732,3.37171
NREM,0.00075,5.24488,12.23805,9.36585,5.36976
NREM,0.00143,4.24585,11.11415,7.74244,4.24585
NREM,0.00141,4.49561,13.23707,10.11512,4.49561
NREM,0.00139,5.74439,13.23707,11.86341,4.49561
NREM,0.00155,4.74537,13.23707,9.86537,3.37171
NREM,0.00128,5.36976,13.48683,11.73854,4.37073
NREM,0.00143,5.12,13.1122,10.73951,3.37171
NREM,0.00144,5.49463,13.48683,11.73854,3.87122
NREM,0.00148,5.61951,12.98732,11.3639,3.9961
NREM,0.00239,4.49561,11.48878,10.11512,3.37171
NREM,0.00149,4.62049,13.23707,11.48878,3.9961
NREM,0.00228,4.74537,11.61366,10.48976,3.74634
NREM,0.00151,5.86927,12.73756,11.3639,4.99512
NREM,0.00205,4.37073,11.73854,9.99024,4.24585
NREM,0.00146,5.74439,12.4878,10.86439,3.49659
NREM,0.00162,5.86927,12.61268,11.11415,5.99415
NREM,0.00133,5.74439,11.73854,10.24,6.49366
NREM,0.00205,5.12,11.48878,10.11512,3.49659
NREM,0.00185,5.12,12.36293,10.73951,3.62146
NREM,0.0017,4.74537,12.61268,11.11415,3.62146
NREM,0.0017,5.24488,12.23805,10.98927,3.9961
NREM,0.00159,5.61951,12.11317,10.24,3.37171
NREM,0.00191,5.12,12.11317,10.48976,3.49659
NREM,0.0021,4.74537,11.48878,9.99024,3.37171
NREM,0.00185,5.24488,11.3639,10.11512,3.24683
NREM,0.00197,4.99512,11.3639,9.61561,3.12195
NREM,0.0024,4.74537,12.98732,9.99024,3.62146
NREM,0.0018,5.61951,11.23902,9.99024,6.2439
NREM,0.00205,4.49561,10.48976,9.24098,3.24683
NREM,0.00185,4.87024,11.11415,9.74049,3.12195
NREM,0.00192,5.49463,10.98927,9.74049,3.49659
NREM,0.00242,4.37073,10.73951,9.24098,3.87122
NREM,0.0019,5.12,11.48878,10.11512,3.12195
NREM,0.00178,4.74537,11.11415,9.74049,3.24683
NREM,0.00725,4.24585,10.61463,8.49171,3.24683
NREM,0.00203,4.99512,11.48878,9.86537,3.74634
NREM,0.00252,4.74537,10.48976,8.86634,3.87122
NREM,0.00164,4.74537,10.36488,8.86634,2.99707
NREM,0.00181,4.87024,10.73951,8.99122,2.74732
NREM,0.0016,4.87024,11.61366,9.99024,3.87122
NREM,0.00196,4.74537,10.73951,9.49073,3.87122
NREM,0.00208,4.37073,10.61463,8.99122,2.8722
NREM,0.00206,4.24585,10.73951,8.61659,3.37171
NREM,0.00171,4.74537,11.3639,9.61561,3.87122
NREM,0.00181,4.62049,10.73951,8.99122,2.74732
NREM,0.00176,4.37073,10.98927,9.1161,2.8722
NREM,0.00207,4.62049,10.86439,9.61561,3.62146
NREM,0.00189,4.99512,10.73951,9.1161,4.49561
NREM,0.00176,4.62049,10.86439,9.1161,3.49659
NREM,0.00199,4.62049,10.86439,8.99122,3.37171
NREM,0.0021,4.37073,10.36488,8.24195,3.49659
NREM,0.00204,4.37073,10.48976,8.74146,3.37171
NREM,0.00177,4.24585,11.11415,8.74146,2.99707
NREM,0.00161,4.37073,10.48976,8.86634,3.62146
NREM,0.00228,4.12098,9.99024,8.61659,2.37268
NREM,0.00201,4.37073,10.61463,8.74146,3.24683
NREM,0.00175,4.12098,10.61463,8.86634,3.74634
NREM,0.00262,4.12098,9.61561,7.86732,3.49659
NREM,0.00176,4.49561,10.73951,8.61659,3.24683
NREM,0.00168,4.74537,10.48976,9.36585,5.49463
NREM,0.00202,4.49561,10.48976,8.49171,3.12195
NREM,0.0022,4.62049,10.61463,9.1161,4.24585
NREM,0.00227,4.62049,10.73951,8.86634,3.12195
NREM,0.0015,4.62049,10.73951,9.24098,3.24683
NREM,0.00185,4.74537,10.73951,9.49073,3.37171
NREM,0.00169,4.99512,10.73951,9.1161,2.99707
NREM,0.00185,4.37073,10.36488,8.49171,5.12
NREM,0.00179,4.37073,12.36293,9.1161,2.62244
NREM,0.00179,4.24585,10.73951,8.49171,2.49756
NREM,0.00172,3.9961,10.11512,8.11707,3.37171
NREM,0.00182,4.24585,9.99024,8.24195,3.49659
NREM,0.0023,4.24585,10.48976,7.86732,3.49659
NREM,0.00162,4.74537,11.11415,8.99122,4.49561
NREM,0.00226,4.37073,10.24,8.24195,3.74634
NREM,0.00185,4.24585,10.48976,8.61659,3.74634
NREM,0.00197,4.62049,10.86439,8.99122,3.12195
NREM,0.00078,5.86927,11.48878,9.86537,7.24293
NREM,0.00062,5.49463,12.36293,9.74049,3.87122
NREM,0.00095,5.24488,11.98829,9.86537,4.37073
NREM,0.00099,5.12,10.73951,8.86634,3.62146
NREM,0.00206,4.74537,10.86439,8.99122,2.99707
NREM,0.00056,5.36976,11.3639,8.86634,4.62049
NREM,0.00132,4.87024,11.23902,8.99122,4.74537
NREM,0.00118,5.36976,12.36293,10.11512,4.87024
NREM,0.00124,4.49561,12.36293,10.24,3.12195
NREM,0.00141,4.99512,12.23805,10.36488,4.12098
NREM,0.00143,5.24488,11.86341,9.99024,3.12195
NREM,0.00177,4.37073,11.86341,9.86537,3.37171
NREM,0.0013,5.24488,12.36293,10.48976,3.24683
NREM,0.0018,5.49463,12.23805,10.11512,3.37171
NREM,0.0017,5.12,12.98732,10.48976,4.12098
NREM,0.00193,4.87024,11.48878,9.86537,3.62146
NREM,0.00168,5.49463,11.3639,9.49073,4.12098
NREM,0.0019,4.87024,11.48878,9.86537,3.24683
NREM,0.00619,7.3678,15.48488,13.1122,9.24098
NREM,0.00068,6.2439,11.98829,10.24,6.61854
NREM,0.0013,4.87024,12.4878,9.99024,3.74634
NREM,0.0016,4.74537,11.3639,9.74049,3.74634
NREM,0.00137,5.24488,12.86244,10.98927,3.74634
NREM,0.00158,5.49463,12.4878,10.61463,3.9961
NREM,0.00172,4.74537,11.23902,9.49073,3.37171
NREM,0.00267,5.12,10.61463,9.49073,3.87122
NREM,0.00124,4.99512,11.11415,9.61561,4.74537
NREM,0.00128,5.36976,11.61366,9.74049,4.12098
NREM,0.00172,4.74537,11.3639,9.86537,4.49561
NREM,0.00176,4.74537,12.36293,9.36585,3.37171
NREM,0.00144,4.99512,10.61463,9.1161,4.62049
NREM,0.00168,4.49561,10.86439,9.61561,2.8722
NREM,0.00186,4.49561,10.98927,9.61561,2.74732
NREM,0.0018,4.74537,10.73951,9.1161,4.12098
NREM,0.00162,4.62049,11.3639,9.74049,4.74537
NREM,0.00152,4.74537,11.48878,9.1161,4.24585
NREM,0.00158,4.49561,11.23902,9.49073,3.49659
NREM,0.00209,4.37073,10.86439,8.61659,3.74634
NREM,0.00173,4.24585,10.86439,8.99122,3.12195
